week,state,update_dts,percent_positive,total_pcr_tests,antigen_detections,pcr_detections,epi_week,epi_year
2021-08-28,ND,2022-10-25,22.222,2.333,0,0.4,34,2021
2021-08-28,NE,2022-10-25,9.211,471,0,40.4,34,2021
2021-08-28,NH,2022-10-25,0,0,0,0,34,2021
2021-08-28,NJ,2022-10-25,9.187,597,4.2,50,34,2021
2021-08-28,NM,2022-10-25,9.92,809,0,45.2,34,2021
2021-08-28,NV,2022-10-25,1.405,800.667,0,11,34,2021
2021-08-28,NY,2022-10-25,4.472,2965.333,0,132.4,34,2021
2021-08-28,OH,2022-10-25,26.354,1102,131.4,274.2,34,2021
2021-08-28,OK,2022-10-25,7.101,813.667,0,50,34,2021
2021-08-28,OR,2022-10-25,1.441,1947,2.2,26.4,34,2021
2021-08-28,PA,2022-10-25,16.428,562,0.6,95.4,34,2021
2021-08-28,RI,2022-10-25,0,0,0,0,34,2021
2021-08-28,SC,2022-10-25,10.141,230.667,13,26.6,34,2021
2021-08-28,SD,2022-10-25,8.759,257,0,37.2,34,2021
2021-08-28,TN,2022-10-25,28.333,11.667,47,2.6,34,2021
2021-08-28,TX,2022-10-25,16.861,5175.333,71.4,874,34,2021
2021-08-28,UT,2022-10-25,0,0,0,0,34,2021
2021-08-28,VA,2022-10-25,18.999,360,12,62.6,34,2021
2021-08-28,VT,2022-10-25,8.62,91,0,8.2,34,2021
2021-08-28,WA,2022-10-25,7.696,824.333,4.6,58.6,34,2021
2021-08-28,WI,2022-10-25,21.959,2133.333,43.2,518.6,34,2021
2021-08-28,WV,2022-10-25,20.914,276,1.8,53.4,34,2021
2021-08-28,WY,2022-10-25,1.754,51.333,0,0.6,34,2021
2021-09-04,AL,2022-10-25,2.056,157.333,2.6,2.8,35,2021
2021-09-04,AR,2022-10-25,13.873,284.333,0,37.8,35,2021
2021-09-04,AZ,2022-10-25,24.975,469.667,0,119.2,35,2021
2021-09-04,CA,2022-10-25,10.126,553,9.2,54.6,35,2021
2021-09-04,CO,2022-10-25,9.735,974,0,93.6,35,2021
2021-09-04,CT,2022-10-25,22.235,378.667,0,87.8,35,2021
2021-09-04,DE,2022-10-25,0,0,0,0,35,2021
2021-09-04,GA,2022-10-25,11.299,965.333,84.8,80.8,35,2021
2021-09-04,HI,2022-10-25,5.134,109.667,0,6.2,35,2021
2021-09-04,IA,2022-10-25,21.53,1590.333,33,329.4,35,2021
2021-09-04,ID,2022-10-25,16.667,1.667,0.2,0.2,35,2021
2021-09-04,IL,2022-10-25,11.46,455.667,2,47.8,35,2021
2021-09-04,IN,2022-10-25,12.888,398.333,0,48.2,35,2021
2021-09-04,KS,2022-10-25,19.703,144.667,0,29,35,2021
2021-09-04,KY,2022-10-25,14.725,1254,0,140,35,2021
2021-09-04,LA,2022-10-25,7.898,109.333,6.2,16,35,2021
2021-09-04,MA,2022-10-25,26.193,319.667,0,85.8,35,2021
2021-09-04,MD,2022-10-25,14.686,234,0,41,35,2021
2021-09-04,ME,2022-10-25,32.853,0,0,0,35,2021
2021-09-04,MI,2022-10-25,16.323,385,14.8,65.4,35,2021
2021-09-04,MN,2022-10-25,24.412,1456.333,3.8,350,35,2021
2021-09-04,MO,2022-10-25,18.749,378,89.4,67.6,35,2021
2021-09-04,MS,2022-10-25,0,0.667,0,0,35,2021
2021-09-04,MT,2022-10-25,3.465,229,0,8.6,35,2021
2021-09-04,NC,2022-10-25,0,1,0,0.4,35,2021
2021-09-04,ND,2022-10-25,11.111,1.667,0,0.6,35,2021
2021-09-04,NE,2022-10-25,8.797,532,0,43.8,35,2021
2021-09-04,NH,2022-10-25,0,0,0,0,35,2021
2021-09-04,NJ,2022-10-25,8.326,587.333,4,53.6,35,2021
2021-09-04,NM,2022-10-25,0,807,0,43.8,35,2021
2021-09-04,NV,2022-10-25,1.892,760,0,13.6,35,2021
2021-09-04,NY,2022-10-25,4.934,2992.333,0,153,35,2021
2021-09-04,OH,2022-10-25,23.325,1242.333,153,289.8,35,2021
2021-09-04,OK,2022-10-25,5.721,784,0,47.2,35,2021
2021-09-04,OR,2022-10-25,1.5,1912.333,2.2,31.2,35,2021
2021-09-04,PA,2022-10-25,18.218,593.333,0.4,102.6,35,2021
2021-09-04,RI,2022-10-25,0,0,0,0,35,2021
2021-09-04,SC,2022-10-25,9.506,230.333,7.8,26.8,35,2021
2021-09-04,SD,2022-10-25,8.417,597.333,0,60.2,35,2021
2021-09-04,TN,2022-10-25,17.222,9.667,35.6,2.2,35,2021
2021-09-04,TX,2022-10-25,15.102,5116,60,759,35,2021
2021-09-04,UT,2022-10-25,0,0,0,0,35,2021
2021-09-04,VA,2022-10-25,18.964,359,13,70.2,35,2021
2021-09-04,VT,2022-10-25,9.34,96.333,0,8.4,35,2021
2021-09-04,WA,2022-10-25,9.248,825.333,5.2,70.4,35,2021
2021-09-04,WI,2022-10-25,24.145,2570.667,45.6,657.2,35,2021
2021-09-04,WV,2022-10-25,19.532,310.333,1.8,55,35,2021
2021-09-04,WY,2022-10-25,0,43,0,1.4,35,2021
2021-09-11,AL,2022-10-25,2.328,82.667,1.6,2.8,36,2021
2021-09-11,AR,2022-10-25,12.449,256.333,0,35,36,2021
2021-09-11,AZ,2022-10-25,26.194,435,0,118.4,36,2021
2021-09-11,CA,2022-10-25,11.322,569.667,11,63,36,2021
2021-09-11,CO,2022-10-25,9.767,924.667,0,94.6,36,2021
2021-09-11,CT,2022-10-25,21.347,380,0,84.8,36,2021
2021-09-11,DE,2022-10-25,0,0,0,0,36,2021
2021-09-11,GA,2022-10-25,11.642,816,77,95.6,36,2021
2021-09-11,HI,2022-10-25,6.653,103.667,0,9.2,36,2021
2021-09-11,IA,2022-10-25,17.97,1971.333,31.6,311.4,36,2021
2021-09-11,ID,2022-10-25,0,1,0.2,0.2,36,2021
2021-09-11,IL,2022-10-25,10.892,502,2.6,50.4,36,2021
2021-09-11,IN,2022-10-25,11.6,409,0,44.8,36,2021
2021-09-11,KS,2022-10-25,20.938,145.333,0,31.6,36,2021
2021-09-11,KY,2022-10-25,9.944,1467.333,0,108.6,36,2021
2021-09-11,LA,2022-10-25,5.767,78,4.2,9,36,2021
2021-09-11,MA,2022-10-25,28.429,362.667,0,92.6,36,2021
2021-09-11,MD,2022-10-25,14.056,278,0,43.4,36,2021
2021-09-11,ME,2022-10-25,26.575,0,0,0,36,2021
2021-09-11,MI,2022-10-25,16.762,472.333,15.6,73.8,36,2021
2021-09-11,MN,2022-10-25,23.681,1282,4.6,320.2,36,2021
2021-09-11,MO,2022-10-25,19.479,407.667,76.8,74.8,36,2021
2021-09-11,MS,2022-10-25,0,2.667,0,0,36,2021
2021-09-11,MT,2022-10-25,4.431,238.667,0,10.6,36,2021
2021-09-11,NC,2022-10-25,0,0.333,0,0.4,36,2021
2021-09-11,ND,2022-10-25,19.444,2.667,0,0.4,36,2021
2021-09-11,NE,2022-10-25,8.568,527,0.4,53,36,2021
2021-09-11,NH,2022-10-25,0,0,0,0,36,2021
2021-09-11,NJ,2022-10-25,8.73,620,3,56.4,36,2021
2021-09-11,NM,2022-10-25,0,784,0,53.6,36,2021
2021-09-11,NV,2022-10-25,2.54,683,0,14.2,36,2021
2021-09-11,NY,2022-10-25,5.7,2939.333,0,179.6,36,2021
2021-09-11,OH,2022-10-25,21.088,1335,134.4,272.4,36,2021
2021-09-11,OK,2022-10-25,4.786,767.667,0,39.8,36,2021
2021-09-11,OR,2022-10-25,1.641,1995.667,2.2,30.8,36,2021
2021-09-11,PA,2022-10-25,18.573,614.667,0.2,112,36,2021
2021-09-11,RI,2022-10-25,0,0,0,0,36,2021
2021-09-11,SC,2022-10-25,10.489,264.333,6.8,21.6,36,2021
2021-09-11,SD,2022-10-25,9.597,954.333,0,85.2,36,2021
2021-09-11,TN,2022-10-25,13.095,7,25.4,2,36,2021
2021-09-11,TX,2022-10-25,13.374,4842.333,55.4,671,36,2021
2021-09-11,UT,2022-10-25,0,0,0,0,36,2021
2021-09-11,VA,2022-10-25,18.439,373.667,9,66.4,36,2021
2021-09-11,VT,2022-10-25,11.695,99.333,0,8.4,36,2021
2021-09-11,WA,2022-10-25,9.615,849.667,6.6,86.4,36,2021
2021-09-11,WI,2022-10-25,25.343,3294,56.8,789.2,36,2021
2021-09-11,WV,2022-10-25,17.967,318.667,1.8,58.2,36,2021
2021-09-11,WY,2022-10-25,1.732,49.667,0,2,36,2021
2021-09-18,AL,2022-10-25,2.452,64.667,1.8,2,37,2021
2021-09-18,AR,2022-10-25,11.828,239.333,0,29.2,37,2021
2021-09-18,AZ,2022-10-25,27.631,436,0,108.6,37,2021
2021-09-18,CA,2022-10-25,11.94,609.333,12.6,78,37,2021
2021-09-18,CO,2022-10-25,10.845,864,0,102,37,2021
2021-09-18,CT,2022-10-25,20.359,425.667,0,80.4,37,2021
2021-09-18,DE,2022-10-25,0,0,0,0,37,2021
2021-09-18,GA,2022-10-25,10.485,828,71.8,98.4,37,2021
2021-09-18,HI,2022-10-25,13.23,96.667,0,13.6,37,2021
2021-09-18,IA,2022-10-25,15.39,1918.667,25.6,288.8,37,2021
2021-09-18,ID,2022-10-25,0,2.333,0.2,0.4,37,2021
2021-09-18,IL,2022-10-25,11.58,414.667,2.2,47.4,37,2021
2021-09-18,IN,2022-10-25,9.398,397,0,41.4,37,2021
2021-09-18,KS,2022-10-25,21.329,145.667,0,30.4,37,2021
2021-09-18,KY,2022-10-25,5.998,1737,0,99,37,2021
2021-09-18,LA,2022-10-25,5.204,102.333,3,4.6,37,2021
2021-09-18,MA,2022-10-25,27.352,379.333,0,100.4,37,2021
2021-09-18,MD,2022-10-25,15.564,326.667,0,47,37,2021
2021-09-18,ME,2022-10-25,26.314,0,0,0,37,2021
2021-09-18,MI,2022-10-25,15.704,554.333,17.2,88.2,37,2021
2021-09-18,MN,2022-10-25,22.25,1263.667,5.6,302.6,37,2021
2021-09-18,MO,2022-10-25,20.905,402,69.6,82,37,2021
2021-09-18,MS,2022-10-25,0,2.333,0,0,37,2021
2021-09-18,MT,2022-10-25,5.477,245,0,12.8,37,2021
2021-09-18,NC,2022-10-25,0,0.667,0,9.8,37,2021
2021-09-18,ND,2022-10-25,8.333,2.333,0,0.4,37,2021
2021-09-18,NE,2022-10-25,10.304,528,0.4,56.6,37,2021
2021-09-18,NH,2022-10-25,0,0,0,0,37,2021
2021-09-18,NJ,2022-10-25,8.726,664,1.8,58.4,37,2021
2021-09-18,NM,2022-10-25,0,693.667,0,47.2,37,2021
2021-09-18,NV,2022-10-25,2.367,675.667,0,18.4,37,2021
2021-09-18,NY,2022-10-25,6.729,3010.333,0,205.8,37,2021
2021-09-18,OH,2022-10-25,19.57,1352.333,121.4,267.6,37,2021
2021-09-18,OK,2022-10-25,4.389,737.667,0,33.4,37,2021
2021-09-18,OR,2022-10-25,1.513,2174,2.2,35,37,2021
2021-09-18,PA,2022-10-25,18.002,647,0.2,115.6,37,2021
2021-09-18,RI,2022-10-25,0,0,0,0,37,2021
2021-09-18,SC,2022-10-25,9.132,259,6.2,22.4,37,2021
2021-09-18,SD,2022-10-25,10.511,1179,0,115.4,37,2021
2021-09-18,TN,2022-10-25,15.873,7.333,20.2,1.2,37,2021
2021-09-18,TX,2022-10-25,12.465,4522.333,46.2,583.6,37,2021
2021-09-18,UT,2022-10-25,0,0,0,0,37,2021
2021-09-18,VA,2022-10-25,17.935,374.667,6.8,64.4,37,2021
2021-09-18,VT,2022-10-25,11.238,76.667,0,9.2,37,2021
2021-09-18,WA,2022-10-25,10.271,898.333,6.8,97.6,37,2021
2021-09-18,WI,2022-10-25,24.484,3942.333,59.6,902.2,37,2021
2021-09-18,WV,2022-10-25,17.736,317.333,1.2,55.8,37,2021
2021-09-18,WY,2022-10-25,4.509,60.333,0,2,37,2021
2021-09-25,AL,2022-10-25,2.587,90.667,1.6,1.8,38,2021
2021-09-25,AR,2022-10-25,11.318,232.333,0,25.2,38,2021
2021-09-25,AZ,2022-10-25,24.765,440,0,106.8,38,2021
2021-09-25,CA,2022-10-25,11.765,729,13.2,94.6,38,2021
2021-09-25,CO,2022-10-25,12.3,887,0,111.6,38,2021
2021-09-25,CT,2022-10-25,17.437,469.667,0,81.2,38,2021
2021-09-25,DE,2022-10-25,0,0,0,0,38,2021
2021-09-25,GA,2022-10-25,11.267,850.667,72,98.2,38,2021
2021-09-25,HI,2022-10-25,16.949,111.333,0,19.6,38,2021
2021-09-25,IA,2022-10-25,14.453,1780.333,26.4,260.2,38,2021
2021-09-25,ID,2022-10-25,0,3.667,0.2,0.8,38,2021
2021-09-25,IL,2022-10-25,11.461,378.667,1.4,42.6,38,2021
2021-09-25,IN,2022-10-25,8.943,412.667,0,39.2,38,2021
2021-09-25,KS,2022-10-25,21.517,154,0,29.8,38,2021
2021-09-25,KY,2022-10-25,6.711,1352,0,95.2,38,2021
2021-09-25,LA,2022-10-25,5.233,111.667,4.4,5.8,38,2021
2021-09-25,MA,2022-10-25,24.482,426.333,0,100.8,38,2021
2021-09-25,MD,2022-10-25,15.318,373,0,51.4,38,2021
2021-09-25,ME,2022-10-25,20.523,0,0,0,38,2021
2021-09-25,MI,2022-10-25,15.412,644.667,16.8,100.6,38,2021
2021-09-25,MN,2022-10-25,20.524,1400,6,281.2,38,2021
2021-09-25,MO,2022-10-25,21.13,393.333,61.6,81.8,38,2021
2021-09-25,MS,2022-10-25,0,2,0,0,38,2021
2021-09-25,MT,2022-10-25,6.429,235.333,0,16,38,2021
2021-09-25,NC,2022-10-25,0,182,0,15.6,38,2021
2021-09-25,ND,2022-10-25,8.333,2.333,0,0.2,38,2021
2021-09-25,NE,2022-10-25,12.641,517.667,0.6,67,38,2021
2021-09-25,NH,2022-10-25,0,0,0,0,38,2021
2021-09-25,NJ,2022-10-25,8.021,853.333,1.6,57.2,38,2021
2021-09-25,NM,2022-10-25,5.157,1032.333,0,43.6,38,2021
2021-09-25,NV,2022-10-25,3.558,611,0,20.2,38,2021
2021-09-25,NY,2022-10-25,7.878,3108.667,0,222.6,38,2021
2021-09-25,OH,2022-10-25,19.359,1339.333,132.4,269.6,38,2021
2021-09-25,OK,2022-10-25,3.966,712,0,27.4,38,2021
2021-09-25,OR,2022-10-25,1.745,2304.667,2.2,49.6,38,2021
2021-09-25,PA,2022-10-25,17.823,667.667,0,115.8,38,2021
2021-09-25,RI,2022-10-25,0,0,0,0,38,2021
2021-09-25,SC,2022-10-25,8.438,231.333,4.8,21.6,38,2021
2021-09-25,SD,2022-10-25,10.267,1354,0,135.2,38,2021
2021-09-25,TN,2022-10-25,15.873,8,13.8,1.2,38,2021
2021-09-25,TX,2022-10-25,11.488,4295.667,41.4,523.6,38,2021
2021-09-25,UT,2022-10-25,0,0,0,0,38,2021
2021-09-25,VA,2022-10-25,15.738,400,5.8,62.4,38,2021
2021-09-25,VT,2022-10-25,10.81,86,0,9,38,2021
2021-09-25,WA,2022-10-25,11.406,954,7.4,105,38,2021
2021-09-25,WI,2022-10-25,23.707,4297.333,63.2,997.2,38,2021
2021-09-25,WV,2022-10-25,17.246,292.667,1,50.2,38,2021
2021-09-25,WY,2022-10-25,4.509,61.333,0,2.6,38,2021
2021-10-02,AL,2022-10-25,1.955,88,2.2,1.8,39,2021
2021-10-02,AR,2022-10-25,9.927,224.333,0,21.8,39,2021
2021-10-02,AZ,2022-10-25,21.223,454.667,0,96,39,2021
2021-10-02,CA,2022-10-25,11.696,977.667,13,107.8,39,2021
2021-10-02,CO,2022-10-25,13.084,966,0,102.8,39,2021
2021-10-02,CT,2022-10-25,15.736,502,0,83,39,2021
2021-10-02,DE,2022-10-25,0,0,0,0,39,2021
2021-10-02,GA,2022-10-25,12.084,853.333,65,94.6,39,2021
2021-10-02,HI,2022-10-25,22.035,122.667,0,24,39,2021
2021-10-02,IA,2022-10-25,13.454,1654,22.4,230.2,39,2021
2021-10-02,ID,2022-10-25,17.778,7,0.8,2.2,39,2021
2021-10-02,IL,2022-10-25,10.672,349,1.2,41.4,39,2021
2021-10-02,IN,2022-10-25,8.083,421.333,0,34.8,39,2021
2021-10-02,KS,2022-10-25,19.072,154,0,29,39,2021
2021-10-02,KY,2022-10-25,6.948,1329.667,0,88,39,2021
2021-10-02,LA,2022-10-25,4.701,132.333,3,5.6,39,2021
2021-10-02,MA,2022-10-25,19.362,513.667,0,96,39,2021
2021-10-02,MD,2022-10-25,13.249,416.333,0,53.2,39,2021
2021-10-02,ME,2022-10-25,17.766,0,0,0,39,2021
2021-10-02,MI,2022-10-25,16.517,683.333,15,112.6,39,2021
2021-10-02,MN,2022-10-25,19.613,1457.667,5.4,257,39,2021
2021-10-02,MO,2022-10-25,20.327,391,54.8,76.8,39,2021
2021-10-02,MS,2022-10-25,0,0,0,0,39,2021
2021-10-02,MT,2022-10-25,8.084,230,0,20.2,39,2021
2021-10-02,NC,2022-10-25,4.89,352.667,0,21.4,39,2021
2021-10-02,ND,2022-10-25,0,1.333,0,0.2,39,2021
2021-10-02,NE,2022-10-25,15.948,518.667,0.6,71.4,39,2021
2021-10-02,NH,2022-10-25,0,0,0,0,39,2021
2021-10-02,NJ,2022-10-25,6.515,1006.333,1.8,61.4,39,2021
2021-10-02,NM,2022-10-25,5.29,996.333,0,57.6,39,2021
2021-10-02,NV,2022-10-25,4.486,527.667,0,20.6,39,2021
2021-10-02,NY,2022-10-25,8.009,3104.667,0,226.2,39,2021
2021-10-02,OH,2022-10-25,19.254,1316.333,115.4,247,39,2021
2021-10-02,OK,2022-10-25,3.615,686,0,25.6,39,2021
2021-10-02,OR,2022-10-25,2.412,2423.667,3.2,63.8,39,2021
2021-10-02,PA,2022-10-25,16.654,694,0.2,115.4,39,2021
2021-10-02,RI,2022-10-25,0,0,0,0,39,2021
2021-10-02,SC,2022-10-25,8.09,193.333,5.4,19.8,39,2021
2021-10-02,SD,2022-10-25,10.16,1448.333,0,139.2,39,2021
2021-10-02,TN,2022-10-25,15.873,10.333,11.4,1.4,39,2021
2021-10-02,TX,2022-10-25,11.489,4161,36.6,473.2,39,2021
2021-10-02,UT,2022-10-25,4.167,0,0,0,39,2021
2021-10-02,VA,2022-10-25,13.897,399.333,4,56,39,2021
2021-10-02,VT,2022-10-25,10.305,84,0,9.2,39,2021
2021-10-02,WA,2022-10-25,12.373,980.667,8.4,109.6,39,2021
2021-10-02,WI,2022-10-25,23.573,4416.667,65.6,1032.6,39,2021
2021-10-02,WV,2022-10-25,17.152,290,0.8,45.6,39,2021
2021-10-02,WY,2022-10-25,7.778,42.333,0,3,39,2021
2021-10-09,AL,2022-10-25,1.492,104.667,2.2,1.4,40,2021
2021-10-09,AR,2022-10-25,8.326,214.333,0,20.2,40,2021
2021-10-09,AZ,2022-10-25,17.829,447.667,0,79.6,40,2021
2021-10-09,CA,2022-10-25,10.203,1333,13.8,127.2,40,2021
2021-10-09,CO,2022-10-25,10.795,992,0,117.4,40,2021
2021-10-09,CT,2022-10-25,15.258,531.667,0,85.4,40,2021
2021-10-09,DE,2022-10-25,8.333,0,0,0,40,2021
2021-10-09,GA,2022-10-25,12.36,836.667,67.8,93,40,2021
2021-10-09,HI,2022-10-25,21.681,138.333,0,29.2,40,2021
2021-10-09,IA,2022-10-25,11.618,1729.667,17.4,199.2,40,2021
2021-10-09,ID,2022-10-25,25.069,16,2.2,3.8,40,2021
2021-10-09,IL,2022-10-25,10.678,332.333,1,34,40,2021
2021-10-09,IN,2022-10-25,7.849,436.333,0,31,40,2021
2021-10-09,KS,2022-10-25,16.327,148,0,24.6,40,2021
2021-10-09,KY,2022-10-25,6.856,1250.667,0,83,40,2021
2021-10-09,LA,2022-10-25,3.354,154.667,2.6,4.8,40,2021
2021-10-09,MA,2022-10-25,15.68,589,0,85.2,40,2021
2021-10-09,MD,2022-10-25,11.115,466,0,49.8,40,2021
2021-10-09,ME,2022-10-25,17.117,0,0,0,40,2021
2021-10-09,MI,2022-10-25,17.067,749.333,13.8,122,40,2021
2021-10-09,MN,2022-10-25,17.563,1383.667,4.6,244.2,40,2021
2021-10-09,MO,2022-10-25,18.59,404,46,74.8,40,2021
2021-10-09,MS,2022-10-25,0,3.333,0,0,40,2021
2021-10-09,MT,2022-10-25,10.018,236.667,0,24.2,40,2021
2021-10-09,NC,2022-10-25,6.917,511,0,30,40,2021
2021-10-09,ND,2022-10-25,0,1,0,0,40,2021
2021-10-09,NE,2022-10-25,15.648,492.667,0.6,74.2,40,2021
2021-10-09,NH,2022-10-25,0,0,0,0,40,2021
2021-10-09,NJ,2022-10-25,4.741,1211.667,1.6,62.4,40,2021
2021-10-09,NM,2022-10-25,5.532,1070.333,0,84.6,40,2021
2021-10-09,NV,2022-10-25,5.282,454.667,0,19.6,40,2021
2021-10-09,NY,2022-10-25,7.536,2961.667,0,215.6,40,2021
2021-10-09,OH,2022-10-25,18.659,1307.333,101,223.8,40,2021
2021-10-09,OK,2022-10-25,3.176,671.333,0,23.8,40,2021
2021-10-09,OR,2022-10-25,3.219,2571.333,3.2,77.4,40,2021
2021-10-09,PA,2022-10-25,16.237,703,0.4,115,40,2021
2021-10-09,RI,2022-10-25,0,0,0,0,40,2021
2021-10-09,SC,2022-10-25,10.131,191,4.6,17.6,40,2021
2021-10-09,SD,2022-10-25,9.76,1502.667,0,142.8,40,2021
2021-10-09,TN,2022-10-25,6.723,13,9,1.4,40,2021
2021-10-09,TX,2022-10-25,10.955,4062.667,32.2,446.4,40,2021
2021-10-09,UT,2022-10-25,4.167,0,0,0,40,2021
2021-10-09,VA,2022-10-25,12.312,410,2.8,50.6,40,2021
2021-10-09,VT,2022-10-25,10.912,94.667,0,8.8,40,2021
2021-10-09,WA,2022-10-25,11.209,1040,9.8,120.8,40,2021
2021-10-09,WI,2022-10-25,23.775,4347.333,68,1017.8,40,2021
2021-10-09,WV,2022-10-25,13.829,281.667,1,42.4,40,2021
2021-10-09,WY,2022-10-25,7.564,27,0,2.6,40,2021
2021-10-16,AL,2022-10-25,1.14,88,2.6,1.4,41,2021
2021-10-16,AR,2022-10-25,7.838,215.333,0,18.2,41,2021
2021-10-16,AZ,2022-10-25,14.884,433,0,67.6,41,2021
2021-10-16,CA,2022-10-25,9.313,1596.333,14.8,172.4,41,2021
2021-10-16,CO,2022-10-25,9.088,1230,0,123.8,41,2021
2021-10-16,CT,2022-10-25,15.634,571,0,84.4,41,2021
2021-10-16,DE,2022-10-25,0,0,0,0,41,2021
2021-10-16,GA,2022-10-25,9.798,905,69.4,88.4,41,2021
2021-10-16,HI,2022-10-25,21.886,150,0,31.6,41,2021
2021-10-16,IA,2022-10-25,9.965,1910.333,14,186.8,41,2021
2021-10-16,ID,2022-10-25,17.88,36.667,3.4,4.2,41,2021
2021-10-16,IL,2022-10-25,10.72,297,0.4,28,41,2021
2021-10-16,IN,2022-10-25,6.928,428.667,0,31.8,41,2021
2021-10-16,KS,2022-10-25,14.657,142.333,0,22,41,2021
2021-10-16,KY,2022-10-25,6.547,1177,0,75.8,41,2021
2021-10-16,LA,2022-10-25,2.799,176,2.4,4.6,41,2021
2021-10-16,MA,2022-10-25,13.414,580.667,0,78.8,41,2021
2021-10-16,MD,2022-10-25,9.016,495.333,0,42.8,41,2021
2021-10-16,ME,2022-10-25,16.853,0,0,0,41,2021
2021-10-16,MI,2022-10-25,17.397,766,13.2,136.6,41,2021
2021-10-16,MN,2022-10-25,15.938,1281.667,4.4,224.8,41,2021
2021-10-16,MO,2022-10-25,16.752,404,39.2,67.2,41,2021
2021-10-16,MS,2022-10-25,0,6.667,0,0,41,2021
2021-10-16,MT,2022-10-25,11.729,252,0,27.8,41,2021
2021-10-16,NC,2022-10-25,6.272,532.333,0,37,41,2021
2021-10-16,ND,2022-10-25,0,0.667,0,0,41,2021
2021-10-16,NE,2022-10-25,15.215,486.333,0.2,71.2,41,2021
2021-10-16,NH,2022-10-25,0,0,0,0,41,2021
2021-10-16,NJ,2022-10-25,4.856,1256.667,1,55.4,41,2021
2021-10-16,NM,2022-10-25,7.724,1297,0,90.4,41,2021
2021-10-16,NV,2022-10-25,3.988,505,0,20,41,2021
2021-10-16,NY,2022-10-25,6.596,2780,0,202.8,41,2021
2021-10-16,OH,2022-10-25,16.802,1224,100.4,210,41,2021
2021-10-16,OK,2022-10-25,3.017,700.333,0,19.4,41,2021
2021-10-16,OR,2022-10-25,3.812,2729.333,3.8,93.8,41,2021
2021-10-16,PA,2022-10-25,14.687,774.667,0.6,107.6,41,2021
2021-10-16,RI,2022-10-25,0,0,0,0,41,2021
2021-10-16,SC,2022-10-25,9.07,220.667,5.8,18.6,41,2021
2021-10-16,SD,2022-10-25,10.482,1347.667,0,138.8,41,2021
2021-10-16,TN,2022-10-25,11.485,12.667,7.8,1.4,41,2021
2021-10-16,TX,2022-10-25,10.508,4018,29.6,406.2,41,2021
2021-10-16,UT,2022-10-25,4.167,0,0,0,41,2021
2021-10-16,VA,2022-10-25,11.017,414.667,3.6,48.2,41,2021
2021-10-16,VT,2022-10-25,9.307,123,0,10,41,2021
2021-10-16,WA,2022-10-25,11.012,1099.667,11.2,132,41,2021
2021-10-16,WI,2022-10-25,23.064,4445.333,59.2,993,41,2021
2021-10-16,WV,2022-10-25,12.223,283.667,1.4,29.2,41,2021
2021-10-16,WY,2022-10-25,9.863,25,0,1.8,41,2021
2021-10-23,AL,2022-10-25,1.156,86.667,2.2,0.8,42,2021
2021-10-23,AR,2022-10-25,7.491,221.667,0,16,42,2021
2021-10-23,AZ,2022-10-25,12.681,433,0,61,42,2021
2021-10-23,CA,2022-10-25,7.773,2840,15.8,228.6,42,2021
2021-10-23,CO,2022-10-25,7.583,1422.667,0,117,42,2021
2021-10-23,CT,2022-10-25,15.395,588.333,0,82.8,42,2021
2021-10-23,DE,2022-10-25,0,0,0,0,42,2021
2021-10-23,GA,2022-10-25,7.216,1023,74.4,75.6,42,2021
2021-10-23,HI,2022-10-25,21.104,155,0,31.8,42,2021
2021-10-23,IA,2022-10-25,9.014,1894.667,11.6,172.4,42,2021
2021-10-23,ID,2022-10-25,13.174,44.667,4.2,7.8,42,2021
2021-10-23,IL,2022-10-25,9.215,249,0.4,26.6,42,2021
2021-10-23,IN,2022-10-25,6.389,401.667,0,26.6,42,2021
2021-10-23,KS,2022-10-25,12.792,143.333,0,20.4,42,2021
2021-10-23,KY,2022-10-25,5.677,1155.667,0,66.8,42,2021
2021-10-23,LA,2022-10-25,2.004,173.667,2.6,4.4,42,2021
2021-10-23,MA,2022-10-25,13.057,514.333,0,70.8,42,2021
2021-10-23,MD,2022-10-25,8.265,437,0,37,42,2021
2021-10-23,ME,2022-10-25,15.141,0,0,0,42,2021
2021-10-23,MI,2022-10-25,17.299,842,13,141.4,42,2021
2021-10-23,MN,2022-10-25,15.338,1200.333,4.4,197.6,42,2021
2021-10-23,MO,2022-10-25,15.231,388.333,34.8,60.4,42,2021
2021-10-23,MS,2022-10-25,0,8.667,0,0,42,2021
2021-10-23,MT,2022-10-25,12.994,254.333,0,34.2,42,2021
2021-10-23,NC,2022-10-25,6.278,567,0,31.6,42,2021
2021-10-23,ND,2022-10-25,0,1,0,0,42,2021
2021-10-23,NE,2022-10-25,13.127,470,0.2,67.2,42,2021
2021-10-23,NH,2022-10-25,0,0,0,0,42,2021
2021-10-23,NJ,2022-10-25,5.046,1117.667,0.4,62,42,2021
2021-10-23,NM,2022-10-25,7.63,1438.333,0,115.4,42,2021
2021-10-23,NV,2022-10-25,3.116,516,0,17.2,42,2021
2021-10-23,NY,2022-10-25,6.239,2734,0,178.4,42,2021
2021-10-23,OH,2022-10-25,14.136,1183.667,75.4,175.2,42,2021
2021-10-23,OK,2022-10-25,2.576,759,0,16.8,42,2021
2021-10-23,OR,2022-10-25,3.746,2833.333,3.4,115.6,42,2021
2021-10-23,PA,2022-10-25,13.912,737.667,0.6,108.8,42,2021
