week,state,percent_positive,total_antigen_detection_tests,update_dts
2023-09-09,CO,0,0,2023-12-23-193441886768
2023-09-16,CO,0,0,2023-12-23-193441886768
2023-09-23,CO,0,0,2023-12-23-193441886768
2023-09-30,CO,0,0,2023-12-23-193441886768
2023-10-07,CO,0,0,2023-12-23-193441886768
2023-10-14,CO,0,0,2023-12-23-193441886768
2023-10-21,CO,0,0,2023-12-23-193441886768
2023-10-28,CO,0,0,2023-12-23-193441886768
2023-11-04,CO,0,0,2023-12-23-193441886768
2023-11-11,CO,0,0,2023-12-23-193441886768
2023-11-18,CO,0,0,2023-12-23-193441886768
2023-11-25,CO,0,0,2023-12-23-193441886768
2023-12-02,CO,0,0,2023-12-23-193441886768
2023-12-09,CO,0,0,2023-12-23-193441886768
2023-12-16,CO,0,0,2023-12-23-193441886768
2021-12-25,CT,0,0,2023-12-23-193441886768
2022-01-01,CT,0,0,2023-12-23-193441886768
2022-01-08,CT,0,0,2023-12-23-193441886768
2022-01-15,CT,0,0,2023-12-23-193441886768
2022-01-22,CT,0,0,2023-12-23-193441886768
2022-01-29,CT,0,0,2023-12-23-193441886768
2022-02-05,CT,0,0,2023-12-23-193441886768
2022-02-12,CT,0,0,2023-12-23-193441886768
2022-02-19,CT,0,0,2023-12-23-193441886768
2022-02-26,CT,0,0,2023-12-23-193441886768
2022-03-05,CT,0,0,2023-12-23-193441886768
2022-03-12,CT,0,0,2023-12-23-193441886768
2022-03-19,CT,0,0,2023-12-23-193441886768
2022-03-26,CT,0,0,2023-12-23-193441886768
2022-04-02,CT,0,0,2023-12-23-193441886768
2022-04-09,CT,0,0,2023-12-23-193441886768
2022-04-16,CT,0,0,2023-12-23-193441886768
2022-04-23,CT,0,0,2023-12-23-193441886768
2022-04-30,CT,0,0,2023-12-23-193441886768
2022-05-07,CT,0,0,2023-12-23-193441886768
2022-05-14,CT,0,0,2023-12-23-193441886768
2022-05-21,CT,0,0,2023-12-23-193441886768
2022-05-28,CT,0,0,2023-12-23-193441886768
2022-06-04,CT,0,0,2023-12-23-193441886768
2022-06-11,CT,0,0,2023-12-23-193441886768
2022-06-18,CT,0,0,2023-12-23-193441886768
2022-06-25,CT,0,0,2023-12-23-193441886768
2022-07-02,CT,0,0,2023-12-23-193441886768
2022-07-09,CT,0,0,2023-12-23-193441886768
2022-07-16,CT,0,0,2023-12-23-193441886768
2022-07-23,CT,0,0,2023-12-23-193441886768
2022-07-30,CT,0,0,2023-12-23-193441886768
2022-08-06,CT,0,0,2023-12-23-193441886768
2022-08-13,CT,0,0,2023-12-23-193441886768
2022-08-20,CT,0,0,2023-12-23-193441886768
2022-08-27,CT,0,0,2023-12-23-193441886768
2022-09-03,CT,0,0,2023-12-23-193441886768
2022-09-10,CT,0,0,2023-12-23-193441886768
2022-09-17,CT,0,0,2023-12-23-193441886768
2022-09-24,CT,0,0,2023-12-23-193441886768
2022-10-01,CT,0,0,2023-12-23-193441886768
2022-10-08,CT,0,0,2023-12-23-193441886768
2022-10-15,CT,0,0,2023-12-23-193441886768
2022-10-22,CT,0,0,2023-12-23-193441886768
2022-10-29,CT,0,0,2023-12-23-193441886768
2022-11-05,CT,0,0,2023-12-23-193441886768
2022-11-12,CT,0,0,2023-12-23-193441886768
2022-11-19,CT,0,0,2023-12-23-193441886768
2022-11-26,CT,0,0,2023-12-23-193441886768
2022-12-03,CT,0,0,2023-12-23-193441886768
2022-12-10,CT,0,0,2023-12-23-193441886768
2022-12-17,CT,0,0,2023-12-23-193441886768
2022-12-24,CT,0,0,2023-12-23-193441886768
2022-12-31,CT,0,0,2023-12-23-193441886768
2023-01-07,CT,0,0,2023-12-23-193441886768
2023-01-14,CT,0,0,2023-12-23-193441886768
2023-01-21,CT,0,0,2023-12-23-193441886768
2023-01-28,CT,0,0,2023-12-23-193441886768
2023-02-04,CT,0,0,2023-12-23-193441886768
2023-02-11,CT,0,0,2023-12-23-193441886768
2023-02-18,CT,0,0,2023-12-23-193441886768
2023-02-25,CT,0,0,2023-12-23-193441886768
2023-03-04,CT,0,0,2023-12-23-193441886768
2023-03-11,CT,0,0,2023-12-23-193441886768
2023-03-18,CT,0,0,2023-12-23-193441886768
2023-03-25,CT,0,0,2023-12-23-193441886768
2023-04-01,CT,0,0,2023-12-23-193441886768
2023-04-08,CT,0,0,2023-12-23-193441886768
2023-04-15,CT,0,0,2023-12-23-193441886768
2023-04-22,CT,0,0,2023-12-23-193441886768
2023-04-29,CT,0,0,2023-12-23-193441886768
2023-05-06,CT,0,0,2023-12-23-193441886768
2023-05-13,CT,0,0,2023-12-23-193441886768
2023-05-20,CT,0,0,2023-12-23-193441886768
2023-05-27,CT,0,0,2023-12-23-193441886768
2023-06-03,CT,0,0,2023-12-23-193441886768
2023-06-10,CT,0,0,2023-12-23-193441886768
2023-06-17,CT,0,0,2023-12-23-193441886768
2023-06-24,CT,0,0,2023-12-23-193441886768
2023-07-01,CT,0,0,2023-12-23-193441886768
2023-07-08,CT,0,0,2023-12-23-193441886768
2023-07-15,CT,0,0,2023-12-23-193441886768
2023-07-22,CT,0,0,2023-12-23-193441886768
2023-07-29,CT,0,0,2023-12-23-193441886768
2023-08-05,CT,0,0,2023-12-23-193441886768
2023-08-12,CT,0,0,2023-12-23-193441886768
2023-08-19,CT,0,0,2023-12-23-193441886768
2023-08-26,CT,0,0,2023-12-23-193441886768
2023-09-02,CT,0,0,2023-12-23-193441886768
2023-09-09,CT,0,0,2023-12-23-193441886768
2023-09-16,CT,0,0,2023-12-23-193441886768
2023-09-23,CT,0,0,2023-12-23-193441886768
2023-09-30,CT,0,0,2023-12-23-193441886768
2023-10-07,CT,0,0,2023-12-23-193441886768
2023-10-14,CT,0,0,2023-12-23-193441886768
2023-10-21,CT,0,0,2023-12-23-193441886768
2023-10-28,CT,0,0,2023-12-23-193441886768
2023-11-04,CT,0,0,2023-12-23-193441886768
2023-11-11,CT,0,0,2023-12-23-193441886768
2023-11-18,CT,0,0,2023-12-23-193441886768
2023-11-25,CT,0,0,2023-12-23-193441886768
2023-12-02,CT,0,0,2023-12-23-193441886768
2023-12-09,CT,0,0,2023-12-23-193441886768
2023-12-16,CT,0,0,2023-12-23-193441886768
2021-12-25,DE,0,0,2023-12-23-193441886768
2022-01-01,DE,0,0,2023-12-23-193441886768
2022-01-08,DE,0,0,2023-12-23-193441886768
2022-01-15,DE,0,0,2023-12-23-193441886768
2022-01-22,DE,0,0,2023-12-23-193441886768
2022-01-29,DE,0,0,2023-12-23-193441886768
2022-02-05,DE,0,0,2023-12-23-193441886768
2022-02-12,DE,0,0,2023-12-23-193441886768
2022-02-19,DE,0,0,2023-12-23-193441886768
2022-02-26,DE,0,0,2023-12-23-193441886768
2022-03-05,DE,0,0,2023-12-23-193441886768
2022-03-12,DE,0,0,2023-12-23-193441886768
2022-03-19,DE,0,0,2023-12-23-193441886768
2022-03-26,DE,0,0,2023-12-23-193441886768
2022-04-02,DE,0,0,2023-12-23-193441886768
2022-04-09,DE,0,0,2023-12-23-193441886768
2022-04-16,DE,0,0,2023-12-23-193441886768
2022-04-23,DE,0,0,2023-12-23-193441886768
2022-04-30,DE,0,0,2023-12-23-193441886768
2022-05-07,DE,0,0,2023-12-23-193441886768
2022-05-14,DE,0,0,2023-12-23-193441886768
2022-05-21,DE,0,0,2023-12-23-193441886768
2022-05-28,DE,0,0,2023-12-23-193441886768
2022-06-04,DE,0,0,2023-12-23-193441886768
2022-06-11,DE,0,0,2023-12-23-193441886768
2022-06-18,DE,0,0,2023-12-23-193441886768
2022-06-25,DE,0,0,2023-12-23-193441886768
2022-07-02,DE,0,0,2023-12-23-193441886768
2022-07-09,DE,0,0,2023-12-23-193441886768
2022-07-16,DE,0,0,2023-12-23-193441886768
2022-07-23,DE,0,0,2023-12-23-193441886768
2022-07-30,DE,0,0,2023-12-23-193441886768
2022-08-06,DE,0,0,2023-12-23-193441886768
2022-08-13,DE,0,0,2023-12-23-193441886768
2022-08-20,DE,0,0,2023-12-23-193441886768
2022-08-27,DE,0,0,2023-12-23-193441886768
2022-09-03,DE,0,0,2023-12-23-193441886768
2022-09-10,DE,0,0,2023-12-23-193441886768
2022-09-17,DE,0,0,2023-12-23-193441886768
2022-09-24,DE,0,0,2023-12-23-193441886768
2022-10-01,DE,0,0,2023-12-23-193441886768
2022-10-08,DE,0,0,2023-12-23-193441886768
2022-10-15,DE,0,0,2023-12-23-193441886768
2022-10-22,DE,0,0,2023-12-23-193441886768
2022-10-29,DE,0,0,2023-12-23-193441886768
2022-11-05,DE,0,0,2023-12-23-193441886768
2022-11-12,DE,0,0,2023-12-23-193441886768
2022-11-19,DE,0,0,2023-12-23-193441886768
2022-11-26,DE,0,0,2023-12-23-193441886768
2022-12-03,DE,0,0,2023-12-23-193441886768
2022-12-10,DE,0,0,2023-12-23-193441886768
2022-12-17,DE,0,0,2023-12-23-193441886768
2022-12-24,DE,0,0,2023-12-23-193441886768
2022-12-31,DE,0,0,2023-12-23-193441886768
2023-01-07,DE,0,0,2023-12-23-193441886768
2023-01-14,DE,0,0,2023-12-23-193441886768
2023-01-21,DE,0,0,2023-12-23-193441886768
2023-01-28,DE,0,0,2023-12-23-193441886768
2023-02-04,DE,0,0,2023-12-23-193441886768
2023-02-11,DE,0,0,2023-12-23-193441886768
2023-02-18,DE,0,0,2023-12-23-193441886768
2023-02-25,DE,0,0,2023-12-23-193441886768
2023-03-04,DE,0,0,2023-12-23-193441886768
2023-03-11,DE,0,0,2023-12-23-193441886768
2023-03-18,DE,0,0,2023-12-23-193441886768
2023-03-25,DE,0,0,2023-12-23-193441886768
2023-04-01,DE,0,0,2023-12-23-193441886768
2023-04-08,DE,0,0,2023-12-23-193441886768
2023-04-15,DE,0,0,2023-12-23-193441886768
2023-04-22,DE,0,0,2023-12-23-193441886768
2023-04-29,DE,0,0,2023-12-23-193441886768
2023-05-06,DE,0,0,2023-12-23-193441886768
2023-05-13,DE,0,0,2023-12-23-193441886768
2023-05-20,DE,0,0,2023-12-23-193441886768
2023-05-27,DE,0,0,2023-12-23-193441886768
2023-06-03,DE,0,0,2023-12-23-193441886768
2023-06-10,DE,0,0,2023-12-23-193441886768
2023-06-17,DE,0,0,2023-12-23-193441886768
2023-06-24,DE,0,0,2023-12-23-193441886768
2023-07-01,DE,0,0,2023-12-23-193441886768
2023-07-08,DE,0,0,2023-12-23-193441886768
2023-07-15,DE,0,0,2023-12-23-193441886768
2023-07-22,DE,0,0,2023-12-23-193441886768
2023-07-29,DE,0,0,2023-12-23-193441886768
2023-08-05,DE,0,0,2023-12-23-193441886768
2023-08-12,DE,0,0,2023-12-23-193441886768
2023-08-19,DE,0,0,2023-12-23-193441886768
2023-08-26,DE,0,0,2023-12-23-193441886768
2023-09-02,DE,0,0,2023-12-23-193441886768
2023-09-09,DE,0,0,2023-12-23-193441886768
2023-09-16,DE,0,0,2023-12-23-193441886768
2023-09-23,DE,0,0,2023-12-23-193441886768
2023-09-30,DE,0,0,2023-12-23-193441886768
2023-10-07,DE,0,0,2023-12-23-193441886768
2023-10-14,DE,0,0,2023-12-23-193441886768
2023-10-21,DE,0,0,2023-12-23-193441886768
2023-10-28,DE,0,0,2023-12-23-193441886768
2023-11-04,DE,0,0,2023-12-23-193441886768
2023-11-11,DE,0,0,2023-12-23-193441886768
2023-11-18,DE,0,0,2023-12-23-193441886768
2023-11-25,DE,0,0,2023-12-23-193441886768
2023-12-02,DE,0,0,2023-12-23-193441886768
2023-12-09,DE,0,0,2023-12-23-193441886768
2023-12-16,DE,0,0,2023-12-23-193441886768
2021-12-25,GA,0.976,5284,2023-12-23-193441886768
2022-01-01,GA,0.684,6022.667,2023-12-23-193441886768
2022-01-08,GA,0.444,5525,2023-12-23-193441886768
2022-01-15,GA,0.338,4187.667,2023-12-23-193441886768
2022-01-22,GA,0.232,3253.333,2023-12-23-193441886768
2022-01-29,GA,0.139,2847,2023-12-23-193441886768
2022-02-05,GA,0.112,2637.667,2023-12-23-193441886768
2022-02-12,GA,0.097,2399.333,2023-12-23-193441886768
2022-02-19,GA,0.148,2283.333,2023-12-23-193441886768
2022-02-26,GA,0.253,2157,2023-12-23-193441886768
2022-03-05,GA,0.257,2055,2023-12-23-193441886768
2022-03-12,GA,0.311,1701.667,2023-12-23-193441886768
2022-03-19,GA,0.211,1366.333,2023-12-23-193441886768
2022-03-26,GA,0.337,1066.333,2023-12-23-193441886768
2022-04-02,GA,0.343,976.667,2023-12-23-193441886768
2022-04-09,GA,0.512,973.667,2023-12-23-193441886768
2022-04-16,GA,0.649,963.667,2023-12-23-193441886768
2022-04-23,GA,1.096,983,2023-12-23-193441886768
2022-04-30,GA,1.5,1001,2023-12-23-193441886768
2022-05-07,GA,1.976,1038.333,2023-12-23-193441886768
2022-05-14,GA,1.992,1193.667,2023-12-23-193441886768
2022-05-21,GA,2.251,1333.333,2023-12-23-193441886768
2022-05-28,GA,2.624,1473.667,2023-12-23-193441886768
2022-06-04,GA,3.078,1512,2023-12-23-193441886768
2022-06-11,GA,3.305,1502.333,2023-12-23-193441886768
2022-06-18,GA,3.131,1525.667,2023-12-23-193441886768
2022-06-25,GA,2.9,1574,2023-12-23-193441886768
2022-07-02,GA,2.57,1722.333,2023-12-23-193441886768
2022-07-09,GA,2.278,1822.667,2023-12-23-193441886768
2022-07-16,GA,2.182,1999.667,2023-12-23-193441886768
2022-07-23,GA,2.29,2139,2023-12-23-193441886768
2022-07-30,GA,2.14,2194.333,2023-12-23-193441886768
2022-08-06,GA,2.013,2328.667,2023-12-23-193441886768
2022-08-13,GA,1.95,2581.333,2023-12-23-193441886768
2022-08-20,GA,2.276,2810.333,2023-12-23-193441886768
2022-08-27,GA,3.191,2696.667,2023-12-23-193441886768
2022-09-03,GA,4.543,2300.667,2023-12-23-193441886768
2022-09-10,GA,6.705,1971.667,2023-12-23-193441886768
2022-09-17,GA,8.36,1812.333,2023-12-23-193441886768
2022-09-24,GA,10.03,1799,2023-12-23-193441886768
2022-10-01,GA,10.089,1860,2023-12-23-193441886768
2022-10-08,GA,10.198,2009,2023-12-23-193441886768
2022-10-15,GA,8.392,2261.667,2023-12-23-193441886768
2022-10-22,GA,6.589,2829,2023-12-23-193441886768
2022-10-29,GA,4.61,3454.333,2023-12-23-193441886768
2022-11-05,GA,3.562,3857,2023-12-23-193441886768
2022-11-12,GA,3.287,3648.333,2023-12-23-193441886768
2022-11-19,GA,2.853,3149,2023-12-23-193441886768
2022-11-26,GA,2.722,3109.333,2023-12-23-193441886768
2022-12-03,GA,2.323,3171.333,2023-12-23-193441886768
2022-12-10,GA,2.027,3402.667,2023-12-23-193441886768
2022-12-17,GA,1.817,3300.667,2023-12-23-193441886768
2022-12-24,GA,1.97,3259.667,2023-12-23-193441886768
2022-12-31,GA,1.965,3192,2023-12-23-193441886768
2023-01-07,GA,1.757,2931,2023-12-23-193441886768
2023-01-14,GA,1.492,2649.667,2023-12-23-193441886768
2023-01-21,GA,1.333,2354,2023-12-23-193441886768
2023-01-28,GA,1.319,2249.333,2023-12-23-193441886768
2023-02-04,GA,1.109,2256,2023-12-23-193441886768
2023-02-11,GA,1.209,2199.333,2023-12-23-193441886768
2023-02-18,GA,1.058,2042,2023-12-23-193441886768
2023-02-25,GA,1.089,1822.333,2023-12-23-193441886768
2023-03-04,GA,0.927,1604.333,2023-12-23-193441886768
2023-03-11,GA,1.048,1500.667,2023-12-23-193441886768
2023-03-18,GA,0.912,1474.333,2023-12-23-193441886768
2023-03-25,GA,0.755,1506.333,2023-12-23-193441886768
2023-04-01,GA,0.464,1384.333,2023-12-23-193441886768
2023-04-08,GA,0.407,1250.333,2023-12-23-193441886768
2023-04-15,GA,0.263,1146.667,2023-12-23-193441886768
2023-04-22,GA,0.232,1152.333,2023-12-23-193441886768
2023-04-29,GA,0.143,1165.333,2023-12-23-193441886768
2023-05-06,GA,0.178,1138,2023-12-23-193441886768
2023-05-13,GA,0.332,1123.333,2023-12-23-193441886768
2023-05-20,GA,0.511,1053.333,2023-12-23-193441886768
2023-05-27,GA,0.571,982,2023-12-23-193441886768
2023-06-03,GA,0.699,877,2023-12-23-193441886768
2023-06-10,GA,0.758,806,2023-12-23-193441886768
2023-06-17,GA,0.983,747.667,2023-12-23-193441886768
2023-06-24,GA,1.03,745,2023-12-23-193441886768
2023-07-01,GA,1.164,744,2023-12-23-193441886768
2023-07-08,GA,1.079,775.333,2023-12-23-193441886768
2023-07-15,GA,0.917,812.333,2023-12-23-193441886768
2023-07-22,GA,0.616,897,2023-12-23-193441886768
2023-07-29,GA,0.417,994.667,2023-12-23-193441886768
2023-08-05,GA,0.413,1200.667,2023-12-23-193441886768
2023-08-12,GA,0.487,1632.333,2023-12-23-193441886768
2023-08-19,GA,0.58,2232.667,2023-12-23-193441886768
2023-08-26,GA,0.773,2616,2023-12-23-193441886768
2023-09-02,GA,1.333,2576.667,2023-12-23-193441886768
2023-09-09,GA,1.672,2290,2023-12-23-193441886768
2023-09-16,GA,2.261,2114.667,2023-12-23-193441886768
2023-09-23,GA,3.268,2083.667,2023-12-23-193441886768
2023-09-30,GA,4.696,2093.333,2023-12-23-193441886768
2023-10-07,GA,6.116,2026.333,2023-12-23-193441886768
2023-10-14,GA,7.519,1998.667,2023-12-23-193441886768
2023-10-21,GA,9.277,2013.667,2023-12-23-193441886768
2023-10-28,GA,10.261,2138,2023-12-23-193441886768
2023-11-04,GA,10.393,2406.333,2023-12-23-193441886768
2023-11-11,GA,10.473,2775.667,2023-12-23-193441886768
2023-11-18,GA,10.402,2921.667,2023-12-23-193441886768
2023-11-25,GA,9.693,3124.333,2023-12-23-193441886768
2023-12-02,GA,8.025,3355,2023-12-23-193441886768
2023-12-09,GA,6.43,4100.333,2023-12-23-193441886768
2023-12-16,GA,5.797,4442,2023-12-23-193441886768
2021-12-25,HI,0,0,2023-12-23-193441886768
2022-01-01,HI,0,0,2023-12-23-193441886768
2022-01-08,HI,0,0,2023-12-23-193441886768
2022-01-15,HI,0,0,2023-12-23-193441886768
2022-01-22,HI,0,0,2023-12-23-193441886768
2022-01-29,HI,3.159,0,2023-12-23-193441886768
2022-02-05,HI,6.014,0,2023-12-23-193441886768
2022-02-12,HI,7.407,0,2023-12-23-193441886768
2022-02-19,HI,7.407,0,2023-12-23-193441886768
2022-02-26,HI,2.469,0,2023-12-23-193441886768
2022-03-05,HI,1.961,0,2023-12-23-193441886768
2022-03-12,HI,3.151,0,2023-12-23-193441886768
2022-03-19,HI,7.913,0,2023-12-23-193441886768
2022-03-26,HI,5.952,0,2023-12-23-193441886768
2022-04-02,HI,5.714,0,2023-12-23-193441886768
2022-04-09,HI,0.952,0,2023-12-23-193441886768
2022-04-16,HI,0.952,0,2023-12-23-193441886768
2022-04-23,HI,0,0,2023-12-23-193441886768
2022-04-30,HI,0,0,2023-12-23-193441886768
2022-05-07,HI,0,0,2023-12-23-193441886768
2022-05-14,HI,0,0,2023-12-23-193441886768
2022-05-21,HI,0,0,2023-12-23-193441886768
2022-05-28,HI,0,0,2023-12-23-193441886768
2022-06-04,HI,0,0,2023-12-23-193441886768
2022-06-11,HI,0,0,2023-12-23-193441886768
2022-06-18,HI,0,0,2023-12-23-193441886768
2022-06-25,HI,0,0,2023-12-23-193441886768
2022-07-02,HI,0,0,2023-12-23-193441886768
2022-07-09,HI,0,0,2023-12-23-193441886768
2022-07-16,HI,0,0,2023-12-23-193441886768
2022-07-23,HI,0,0,2023-12-23-193441886768
2022-07-30,HI,0,0,2023-12-23-193441886768
2022-08-06,HI,0,0,2023-12-23-193441886768
2022-08-13,HI,0,0,2023-12-23-193441886768
2022-08-20,HI,0,0,2023-12-23-193441886768
2022-08-27,HI,0,0,2023-12-23-193441886768
2022-09-03,HI,0,0,2023-12-23-193441886768
2022-09-10,HI,0,0,2023-12-23-193441886768
2022-09-17,HI,0,0,2023-12-23-193441886768
2022-09-24,HI,0,0,2023-12-23-193441886768
2022-10-01,HI,0,0,2023-12-23-193441886768
2022-10-08,HI,0,0,2023-12-23-193441886768
2022-10-15,HI,0,0,2023-12-23-193441886768
2022-10-22,HI,0,0,2023-12-23-193441886768
2022-10-29,HI,0,0,2023-12-23-193441886768
2022-11-05,HI,0,0,2023-12-23-193441886768
2022-11-12,HI,0,0,2023-12-23-193441886768
2022-11-19,HI,0,0,2023-12-23-193441886768
2022-11-26,HI,0,0,2023-12-23-193441886768
2022-12-03,HI,0,0,2023-12-23-193441886768
2022-12-10,HI,0,0,2023-12-23-193441886768
2022-12-17,HI,0,0,2023-12-23-193441886768
2022-12-24,HI,0,0,2023-12-23-193441886768
2022-12-31,HI,0,0,2023-12-23-193441886768
2023-01-07,HI,0,0,2023-12-23-193441886768
2023-01-14,HI,0,0,2023-12-23-193441886768
2023-01-21,HI,0,0,2023-12-23-193441886768
2023-01-28,HI,0,0,2023-12-23-193441886768
2023-02-04,HI,0,0,2023-12-23-193441886768
2023-02-11,HI,0,0,2023-12-23-193441886768
2023-02-18,HI,0,0,2023-12-23-193441886768
2023-02-25,HI,0,0,2023-12-23-193441886768
2023-03-04,HI,0,0,2023-12-23-193441886768
2023-03-11,HI,0,0,2023-12-23-193441886768
2023-03-18,HI,0,0,2023-12-23-193441886768
2023-03-25,HI,0,0,2023-12-23-193441886768
2023-04-01,HI,0,0,2023-12-23-193441886768
2023-04-08,HI,0,0,2023-12-23-193441886768
2023-04-15,HI,0,0,2023-12-23-193441886768
2023-04-22,HI,0,0,2023-12-23-193441886768
2023-04-29,HI,0,0,2023-12-23-193441886768
2023-05-06,HI,0,0,2023-12-23-193441886768
2023-05-13,HI,0,0,2023-12-23-193441886768
2023-05-20,HI,0,0,2023-12-23-193441886768
2023-05-27,HI,0,0,2023-12-23-193441886768
2023-06-03,HI,0,0,2023-12-23-193441886768
2023-06-10,HI,0,0,2023-12-23-193441886768
2023-06-17,HI,0,0,2023-12-23-193441886768
2023-06-24,HI,0,0,2023-12-23-193441886768
2023-07-01,HI,0,0,2023-12-23-193441886768
2023-07-08,HI,0,0,2023-12-23-193441886768
2023-07-15,HI,0,0,2023-12-23-193441886768
2023-07-22,HI,0,0,2023-12-23-193441886768
2023-07-29,HI,0,0,2023-12-23-193441886768
2023-08-05,HI,0,0,2023-12-23-193441886768
2023-08-12,HI,0,0,2023-12-23-193441886768
2023-08-19,HI,0,0,2023-12-23-193441886768
2023-08-26,HI,0,0,2023-12-23-193441886768
2023-09-02,HI,0,0,2023-12-23-193441886768
2023-09-09,HI,0,0,2023-12-23-193441886768
2023-09-16,HI,0,0,2023-12-23-193441886768
2023-09-23,HI,0,0,2023-12-23-193441886768
2023-09-30,HI,0,0,2023-12-23-193441886768
2023-10-07,HI,0,0,2023-12-23-193441886768
2023-10-14,HI,0,0,2023-12-23-193441886768
2023-10-21,HI,0,0,2023-12-23-193441886768
2023-10-28,HI,0,0,2023-12-23-193441886768
2023-11-04,HI,0,0,2023-12-23-193441886768
2023-11-11,HI,0,0,2023-12-23-193441886768
2023-11-18,HI,0,0,2023-12-23-193441886768
2023-11-25,HI,0,0,2023-12-23-193441886768
2023-12-02,HI,0,0,2023-12-23-193441886768
2023-12-09,HI,0,0,2023-12-23-193441886768
2023-12-16,HI,0,0,2023-12-23-193441886768
2021-12-25,ID,7.917,29.333,2023-12-23-193441886768
2022-01-01,ID,1.667,32,2023-12-23-193441886768
2022-01-08,ID,0,32,2023-12-23-193441886768
2022-01-15,ID,0,28.333,2023-12-23-193441886768
2022-01-22,ID,0,20.667,2023-12-23-193441886768
2022-01-29,ID,0,19.333,2023-12-23-193441886768
2022-02-05,ID,0,15.667,2023-12-23-193441886768
2022-02-12,ID,0,15,2023-12-23-193441886768
2022-02-19,ID,0,13.333,2023-12-23-193441886768
2022-02-26,ID,1.075,19,2023-12-23-193441886768
2022-03-05,ID,1.075,19,2023-12-23-193441886768
2022-03-12,ID,1.075,21.667,2023-12-23-193441886768
2022-03-19,ID,0,16,2023-12-23-193441886768
2022-03-26,ID,0,14.667,2023-12-23-193441886768
2022-04-02,ID,0,12.667,2023-12-23-193441886768
2022-04-09,ID,0,12,2023-12-23-193441886768
2022-04-16,ID,0,9,2023-12-23-193441886768
2022-04-23,ID,0,7,2023-12-23-193441886768
2022-04-30,ID,0,5.333,2023-12-23-193441886768
2022-05-07,ID,0,6,2023-12-23-193441886768
2022-05-14,ID,0,7.667,2023-12-23-193441886768
2022-05-21,ID,0,11.333,2023-12-23-193441886768
2022-05-28,ID,0,12.333,2023-12-23-193441886768
2022-06-04,ID,0,10.667,2023-12-23-193441886768
2022-06-11,ID,0,7.667,2023-12-23-193441886768
2022-06-18,ID,0,7.667,2023-12-23-193441886768
2022-06-25,ID,0,7.333,2023-12-23-193441886768
2022-07-02,ID,0,6,2023-12-23-193441886768
2022-07-09,ID,0,5.667,2023-12-23-193441886768
2022-07-16,ID,0,6.667,2023-12-23-193441886768
2022-07-23,ID,0,8,2023-12-23-193441886768
2022-07-30,ID,0,10,2023-12-23-193441886768
2022-08-06,ID,0,8.667,2023-12-23-193441886768
2022-08-13,ID,0,6.667,2023-12-23-193441886768
2022-08-20,ID,0,7,2023-12-23-193441886768
2022-08-27,ID,0,9,2023-12-23-193441886768
2022-09-03,ID,0,11.333,2023-12-23-193441886768
2022-09-10,ID,0,9.667,2023-12-23-193441886768
2022-09-17,ID,0,8.333,2023-12-23-193441886768
2022-09-24,ID,0,9.333,2023-12-23-193441886768
2022-10-01,ID,0,9.667,2023-12-23-193441886768
2022-10-08,ID,0,10.667,2023-12-23-193441886768
2022-10-15,ID,0,10,2023-12-23-193441886768
2022-10-22,ID,0,11,2023-12-23-193441886768
2022-10-29,ID,10,11,2023-12-23-193441886768
2022-11-05,ID,13.509,13.667,2023-12-23-193441886768
2022-11-12,ID,13.509,12.333,2023-12-23-193441886768
2022-11-19,ID,10.916,18,2023-12-23-193441886768
2022-11-26,ID,18.519,22.667,2023-12-23-193441886768
2022-12-03,ID,26.852,21.333,2023-12-23-193441886768
2022-12-10,ID,33.73,14.667,2023-12-23-193441886768
2022-12-17,ID,22.619,6.667,2023-12-23-193441886768
2022-12-24,ID,23.81,7.667,2023-12-23-193441886768
2022-12-31,ID,9.524,6.667,2023-12-23-193441886768
2023-01-07,ID,9.524,4,2023-12-23-193441886768
2023-01-14,ID,0,2,2023-12-23-193441886768
2023-01-21,ID,0,1,2023-12-23-193441886768
2023-01-28,ID,11.111,1.667,2023-12-23-193441886768
2023-02-04,ID,11.111,2,2023-12-23-193441886768
2023-02-11,ID,11.111,2.333,2023-12-23-193441886768
2023-02-18,ID,0,1.667,2023-12-23-193441886768
2023-02-25,ID,0,1.333,2023-12-23-193441886768
